left_hip_angle,right_hip_angle,confidence,feedback,label
179.27147,174.3313,87.463104,86.907135,86.18444,94.50515,0.5397921354848553,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.42378,174.41708,88.84426,85.48685,85.97466,94.68752,0.5383401951844324,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.44456,174.58107,89.03043,85.356285,85.64154,95.10824,0.5363504989037403,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.52057,174.79118,88.51398,85.87508,84.725136,96.156425,0.535662737837287,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.95122,174.68622,88.73049,85.51655,86.80534,93.68263,0.5340385758706058,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.91714,174.3343,85.29222,88.35878,86.5923,94.17386,0.5419571573218105,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.92947,173.7545,83.73521,89.53797,84.426636,96.1252,0.5513714751860155,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.32549,172.5977,80.65834,92.08035,86.159195,94.37433,0.5597362709302229,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.17114,174.14247,79.65426,92.826164,87.68301,93.15019,0.5666438659395543,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.39684,175.01393,87.01312,85.88104,90.10364,91.412964,0.5768406734463166,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.55748,174.55534,82.44659,90.41531,92.09301,89.157906,0.5877451062392951,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.34013,175.5016,95.22155,78.06413,87.33575,94.22032,0.5923070021107737,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.8637,175.85542,92.97111,80.97995,87.094925,93.673134,0.5964646920126115,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.26047,178.6838,96.04345,76.967354,84.65117,96.2823,0.5914788809728414,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.20909,177.73175,91.227776,81.89642,87.50029,93.316345,0.5947087423048674,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.79681,174.35413,84.515366,88.819534,84.05592,96.76011,0.6031046737969684,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.85966,174.91551,81.36961,92.30399,87.17249,93.92907,0.611381948493407,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.5261,174.2938,78.43641,94.77772,88.54627,93.007286,0.6108893258982183,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.29733,175.69308,82.4739,90.70163,89.92941,91.88548,0.6186704681551253,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.97609,176.41011,89.21309,82.81079,89.78897,90.573364,0.625671186651964,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.22801,177.26312,92.096886,80.36913,87.29899,93.72613,0.6308416582478182,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.26355,177.62608,91.18318,81.50915,89.19989,91.99741,0.6354051985368697,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.04323,177.55084,92.15085,80.29997,88.48547,92.65777,0.6405118533721454,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.203,177.98068,87.48427,85.33547,89.63656,91.72738,0.6371246169084881,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.44945,178.21912,86.43863,86.488625,90.212616,91.528694,0.6404417899757391,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.46017,178.18881,86.807976,86.60421,87.46754,93.769264,0.6334629943051947,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.80147,178.36707,89.00399,84.44515,84.1961,96.52329,0.6281044039307303,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.18152,178.56934,90.89169,82.55716,83.097015,97.20498,0.6274425490899541,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.69814,177.21227,95.84891,78.07238,83.44224,96.54688,0.6311815455655133,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.07422,176.89693,81.91991,91.8847,86.77015,93.3964,0.6252117640262551,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.59819,176.98198,78.43855,95.43114,84.7899,95.92057,0.6224061217510484,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.45837,177.68922,80.29959,93.740654,84.9931,96.11425,0.6222941531887045,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.90204,178.00182,84.403336,89.421745,85.40182,95.67694,0.618103817879852,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.49213,177.81123,82.307365,91.22014,86.058624,94.717224,0.6137386412363302,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.6008,177.53004,83.35138,90.14284,86.57084,94.06579,0.6138047893013705,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.52373,178.00166,86.065216,87.47859,86.24936,94.73222,0.6118731404289561,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.4699,177.50974,83.3741,89.69423,86.17216,94.73916,0.6082422412665355,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.0704,177.59102,85.99266,86.65524,85.646904,95.366615,0.6095417358539469,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.00243,177.35097,84.84483,87.65243,85.588234,95.2679,0.6060777698896179,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.56332,178.88943,84.83352,88.22666,85.8517,95.540886,0.6036956620272108,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.75691,179.01366,84.838875,88.404396,86.37523,95.15207,0.60141515455722,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.19104,178.5042,83.75701,90.05778,86.27296,94.60748,0.5997234219678031,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.83948,178.11902,81.40306,92.525,88.34162,92.68883,0.5967151734452769,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.60234,178.21758,81.74774,92.08644,87.48794,93.497795,0.5951458652759329,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.66199,177.97484,81.149605,92.42375,87.622375,93.44109,0.5940909867076147,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.60152,178.01897,80.957146,92.57239,87.00043,94.09052,0.593363973028538,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.80103,177.8447,83.70551,89.67706,86.72483,94.53831,0.596316423204619,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.69977,177.76472,81.1704,92.06545,85.22041,96.00823,0.594606045626499,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.25414,177.7058,81.917435,91.06844,85.370575,95.60348,0.5943838238574078,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.22247,178.13629,82.76571,90.51355,87.3881,93.69141,0.5952996760706535,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.33627,177.93175,82.38043,90.76762,85.87197,95.24801,0.5967619083644835,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.37558,178.13055,82.46495,90.669754,85.28999,96.081436,0.5975798376034205,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.72844,177.43181,89.18768,83.87338,87.604385,93.494804,0.6052606489839959,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.74239,176.17151,86.66091,86.23708,85.08779,94.9281,0.6011652855687785,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.53178,176.65462,87.58102,85.2723,93.06764,87.26543,0.6039669411109461,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.82437,176.23715,83.409096,89.19188,92.163345,88.2972,0.6104996688091805,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.91183,175.38818,88.48033,84.14169,87.77907,91.89893,0.6159422580964625,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.20297,175.411,83.00553,90.325676,91.72816,88.554596,0.6128055009976654,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.35368,175.21773,82.22938,91.22146,90.80214,89.31843,0.6174268990792398,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.15836,176.49052,80.40136,93.124245,90.61518,90.5081,0.6222570346116933,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.58229,175.86179,80.22401,93.50148,88.68839,92.03019,0.6269705884674432,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.75127,176.40997,80.92759,92.26275,84.903046,96.06786,0.6257738475266679,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.47708,176.11044,80.95101,91.47905,83.663635,97.49383,0.6255046476483889,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.17258,177.54607,81.89654,91.552505,90.62375,90.64585,0.6245251904313618,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.0946,177.6156,82.51346,92.57164,90.96461,90.66049,0.6253342721362115,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.16994,177.48286,84.392166,90.89382,92.74491,88.621895,0.6302789128429581,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.82442,174.15683,74.32045,98.18703,93.731155,86.74262,0.628177539429585,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.76036,175.39258,77.254135,97.12045,85.97827,94.80007,0.6297803046613946,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
179.72815,174.38771,80.0865,94.027115,84.57891,95.96704,0.6180004478931854,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
178.91635,174.786,77.15308,95.77501,89.831245,90.943016,0.6157356514745378,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.86145,176.08557,79.19797,93.52383,86.420555,93.80467,0.6158477764260941,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.16808,177.35301,75.11633,97.89771,86.173225,95.33382,0.619956687791273,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.48157,178.11981,78.23161,94.44839,86.75069,95.17069,0.6119339120226813,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.52719,176.2367,80.0209,92.5603,88.652565,92.53013,0.60837638928338,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.48262,176.17165,81.55938,90.98767,87.11222,93.99498,0.6070316415017728,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.55496,175.52245,80.64156,92.12944,84.330635,95.97577,0.6095882066268435,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.11783,176.18398,81.021,91.61768,83.45156,97.21154,0.6074178643239341,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.55066,176.08995,80.040184,91.75574,83.58271,96.261986,0.6050272038659331,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.65382,175.51979,80.389244,91.2063,85.47486,94.103195,0.6061199076505022,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.5689,175.64296,80.23619,91.59465,83.68606,95.694954,0.6040999064980221,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.63983,176.12491,81.09065,90.92343,84.734024,95.016624,0.6028813707345045,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.04973,176.85574,84.09264,88.051384,84.42729,95.33415,0.601759661520191,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.20587,176.13515,83.58999,88.811104,84.6068,95.33314,0.5996689739486928,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.43816,176.35622,84.24539,88.39924,85.06955,95.08019,0.5989473443830017,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.54663,176.2241,83.81063,88.90756,85.92225,94.130295,0.6002120797992657,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.43427,176.69522,83.20528,89.491974,86.040665,94.39156,0.5985986429160689,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.65268,176.60297,84.25692,88.10488,84.95855,94.93529,0.5957852587520889,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.19023,177.5897,83.816055,88.61035,84.32123,96.032295,0.5915513930798845,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.9909,177.15457,83.4754,88.54227,83.37896,96.74884,0.5906887579190383,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
174.63731,178.16783,83.80221,88.17195,85.291214,95.53977,0.5877037855239133,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.09904,177.89056,84.24951,88.30227,85.39703,95.04079,0.5865787596503651,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.17291,177.37839,83.27198,89.2208,84.47814,95.580376,0.5868986058225842,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.34743,177.39345,83.73998,88.88001,84.75482,95.366066,0.5848613559532388,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
175.43011,177.15547,84.38926,88.038475,83.042725,97.11512,0.5838446436338486,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.39632,178.00568,84.74313,88.55324,83.286125,97.819496,0.5812652925566605,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.10619,178.37856,82.51726,91.62428,89.047325,92.29587,0.5798447699305116,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.77644,178.38777,80.14105,93.69922,89.483185,91.84077,0.5816485274940946,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.89842,178.39516,78.607155,95.20877,89.114044,92.36362,0.5812599787457546,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.04321,178.21153,78.30459,95.65961,89.433044,91.85751,0.5825120506842033,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
177.10849,177.83417,78.45901,95.08856,89.58296,91.81213,0.5886110758334656,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
176.57626,178.45515,80.49236,93.1243,89.73733,91.67744,0.5900604270228597,Lower your hips slightly on the left side! Lower your hips slightly on the right side!,Incorrect
